col.0: MtotZAMS/Msun  col.1:num mergers
430509781.0324014 5447
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_350687 55.8598 52.0803 17.2114 14.3498 31.5612 255.0146 10.499 0.0049044 0.0 0.0 1.0 1.0 5.966 0.0 -0.0 6.45 -0.02903 -0.0 4.748 4.965 True
0_351391 124.2432 121.4263 28.2851 27.3874 55.6725 3408.2737 30.932 0.013326 0.0 0.0 1.0 1.0 2.648 0.0 -0.0 2.676 -0.02329 0.0 3.677 3.694 True
0_369180 30.0175 24.2367 10.8013 4.9795 15.7808 2832.9878 12.039 0.30066 20.355 122.7107 1.0 0.9936 6.359 -4.341 -0.03513 104.6 -30.61 23.17 7.188 9.758 True
0_373426 110.4948 75.7136 42.2122 19.8814 62.0936 5384.7959 45.533 0.47104 0.0 0.0 1.0 1.0 46.19 -21.94 0.0 4.557 -0.4177 -0.0 3.806 4.182 True
0_380590 83.5903 77.6212 22.8028 19.7767 42.5795 349.1423 14.255 0.010416 0.0 0.0 1.0 1.0 4.398 0.0 0.0 4.715 -0.04219 0.0 4.058 4.157 True
0_381916 71.9697 23.5855 18.3033 15.6747 33.978 11089.3467 28.815 0.014715 0.0 0.0 1.0 1.0 2.187 -0.0 -0.0 3.759 0.0 -0.0 4.277 7.685 False
0_387153 39.0654 13.6673 9.1617 4.7225 13.8842 2321.98 11.701 0.44157 14.2115 85.8357 0.9898 0.9982 3.6 0.4876 2.744 109.2 -23.4 15.26 5.86 11.13 True
0_387890 85.7742 77.3783 24.9742 19.9633 44.9375 1067.5123 19.642 0.021234 0.0 0.0 1.0 1.0 3.632 0.0 -0.0 4.125 -0.005626 -0.0 4.026 4.188 True
0_394708 122.2259 115.5493 28.7336 26.5275 55.2611 4683.9468 33.323 0.011943 0.0 0.0 1.0 1.0 2.552 0.0 0.0 2.643 0.02279 -0.0 3.69 3.733 True
0_420026 143.9659 130.2481 32.3559 28.9848 61.3407 5701.4453 37.871 0.0037712 0.0 0.0 1.0 1.0 3.412 0.0 -0.0 2.364 0.006578 0.0 3.592 3.674 True
0_420029 63.0 54.0052 22.1076 14.7188 36.8264 356.4388 12.731 0.01399 0.0 0.0 1.0 1.0 4.669 -0.0 0.0 6.023 0.06588 0.0 4.494 4.831 True
0_422169 119.9142 98.0888 33.4438 24.2162 57.660000000000004 3674.5371 32.155 0.012592 0.0 0.0 1.0 1.0 5.235 -0.0 0.0 2.913 -0.03665 -0.0 3.716 3.913 True
0_442531 29.3445 21.4139 10.1531 4.0514 14.2045 180.2222 5.7566 0.3851 18.9452 25.0355 0.979 1.0 8.204 -0.7557 -2.802 169.2 1.484 -2.335 7.33 10.64 True
0_445080 124.9458 117.7987 29.2588 26.9852 56.244 1329.4795 24.618 0.0025074 0.0 0.0 1.0 1.0 2.937 0.0 0.0 3.027 -0.007325 -0.0 3.674 3.715 True
0_449823 67.0475 21.3795 17.164 14.7133 31.8773 6820.7886 24.251 0.015685 0.0 0.0 1.0 1.0 2.391 -0.0 -0.0 4.228 0.0 -0.0 4.398 7.989 False
